TP0164,175942,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
TP0164,177981,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,158715,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,159147,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,159579,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,160063,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,168084,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,169016,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
,171163,"title truncated","WAX EXPERIMENTS / STAFFS / SPIRITUAL CONSTRUCTION / SPIRALS / STUDY #llA / VINKA
STUDY #3 / STUDY #8 / KREISE
CIGARETTE ANIMATION / TESTS / MURATTI MARCHESON / SQUARES /COMPOSITION / IN BLUE TESTS / COMPOSITION / IN BLUE / COLOR RHYTHM / RADIO DYNAMICS / ORGANIC FRAGMENT / MUTOSCOPE REELS
"
